topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
202,"hated, hate, hates, despised, disliked, hating, represented, despise, history, hatred",27,"['hated', 'hate', 'hates', 'despised', 'disliked', 'hating', 'represented', 'despise', 'history', 'hatred', 'shed', 'reminded', 'affected', 'modern', 'toilet', 'loved', 'thinking', 'idea', 'having', 'dissertation', 'victories', 'comedies', 'relies', 'algebra', 'unbroken', 'bestowed', 'agnesa']",Hatred-fueled Argument,"She and he argue heatedly in the kitchen, fueled by long-standing hatred.","relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,The top keyword 'hatred' and snippets like 'he hated her' and 'he hated this for elsa' indicate a strong emotional conflict. The keyword 'kitchen' and the phrase 'in the kitchen' from the snippets suggest a specific setting for this argument.,4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('he hated her', 'she hated that part') suggest a separation or breakup threat, fitting R7. The lack of keywords and previous labels/summaries doesn't contradict this interpretation."
203,"bronta, sharona, revulsion, guests, creature, evacuated, register, doubted, funa, minibar",27,"['bronta', 'sharona', 'revulsion', 'guests', 'creature', 'evacuated', 'register', 'doubted', 'funa', 'minibar', 'sight', 'bahamas', 'incessant', 'coworker', 'broccoli', 'pity', 'stared', 'stayed', 'sank', 'cheerful', 'crossed', 'approved', 'gave', 'sounded', 'liked', 'ignoring', 'dazed']",Incessant Complaints About Broccoli,"The couple, at a restaurant in the Bahamas, argues incessantly about the broccoli on their plates.","relationship_conflict, domestic_life","setting:restaurant, activity:arguing",False,"The top keyword 'incessant' and the snippets mentioning 'arguing' and 'broccoli' suggest a recurring conflict over a seemingly trivial matter, which is typical of domestic life and relationship conflict.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main taxonomy category 'Conflict, Distance & Breakup Threats' suggests a separation or threat of separation between the hero and heroine, which aligns with Radway's R7 function. The representative snippets do not indicate any explicit breakup or separation, but the mention of 'mysterious [NAME]' could imply a threat to the relationship, supporting R7."
206,"hadn, didn, audience, couldn, lavishing, blinked, glanced, wouldn, formidable, compact",27,"['hadn', 'didn', 'audience', 'couldn', 'lavishing', 'blinked', 'glanced', 'wouldn', 'formidable', 'compact', 'concluded', 'authors', 'wondered', 'accepted', 'amusement', 'rival', 'sheepish', 'nodded', 'sultry', 'authority', 'quirked', 'withdrew', 'wasn', 'moaned', 'laughed', 'rise', 'decision']",Audience-focused Decision,"Poppy, on stage, considers her audience's reaction before turning back to her rival.","romance_core, relationship_conflict","setting:stage, activity:decision_making",False,The keyword 'audience' and the snippets mentioning Poppy's focus on them and her rival suggest a scene where Poppy is making a decision based on her audience's reaction. The keyword 'decision' supports this interpretation.,4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around Poppy's unexpected encounters with [NAME], suggesting a physical or emotional separation between them. The topic's placement under 'Secrets, Misunderstandings & Hidden Information' further supports this, as it implies a separation due to hidden information or misunderstandings."
207,"scent, cologne, smell, smells, smelled, soap, musk, sandalwood, cedar, masculine",27,"['scent', 'cologne', 'smell', 'smells', 'smelled', 'soap', 'musk', 'sandalwood', 'cedar', 'masculine', 'earthy', 'aftershave', 'smelling', 'clean', 'whiff', 'edgy', 'male', 'leather', 'woodsy', 'fresh', 'inhaled', 'perfume', 'spicy', 'familiar', 'expensive', 'scents', 'delicious']",Scent-induced Arousal,"She closes her eyes, inhaling deeply, as his masculine scent fills her nostrils, igniting a wave of desire in the bedroom.","sexual_content, romance_core","setting:bedroom, activity:scent_smelling",False,"The top keywords 'scent', 'cologne', 'smell', and 'musky' indicate a focus on smell. The verb 'smelling' and adjective 'earthy' suggest an arousing effect. Snippets like 'i want to smell his scent forever' and 'hell, the scent of him is enough to turn me on' confirm that this topic revolves around scent-induced arousal.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic revolves around the heroine's intense attraction to the hero's scent, which she finds intoxicating and arousing. This is a clear example of the heroine interpreting the hero's behaviour as purely sexual interest, fitting Radway's function R4."
214,"lottiea, asks, says, question, questiona, omg, connect, answer, say, whata",27,"['lottiea', 'asks', 'says', 'question', 'questiona', 'omg', 'connect', 'answer', 'say', 'whata', 'naughtiest', 'domesticated', 'defiled', 'oooo', 'thankfully', 'second', 'scapegoat', 'yessss', 'extras', 'fazed', 'woulda', 'questions', 'adds', 'treasures', 'funnya', 'nag', 'important']",Evasive Answers,"She asks him questions, but he evades giving direct answers.","relationship_conflict, domestic_life","setting:kitchen, activity:questioning",False,"The top keywords 'question', 'answer', 'evasive' indicate a scene where someone is being asked questions but avoiding giving clear responses. The snippets show a character ('lottie') asking questions and another character ('he') evading them, supporting the label 'Evasive Answers'. The setting of the kitchen is implied by the snippet 'âuh, over to lottieâs.' and the activity of questioning is clear from the keywords and snippets.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around a conversation between the hero and heroine that seems to be a moment of tension or disagreement, indicated by the phrase 'one thing you need to get straight, lottie'. This suggests a separation or breakup threat, fitting R7. The main_category of 4.4 also supports this, as it falls under 'Conflict, Distance & Breakup Threats'."
215,"shocked, dona, stunned, worrying, upset, worries, ia, aback, rattled, shockeda",27,"['shocked', 'dona', 'stunned', 'worrying', 'upset', 'worries', 'ia', 'aback', 'rattled', 'shockeda', 'shock', 'firma', 'honestly', 'taser', 'worrya', 'clouding', 'obnoxiously', 'intoa', 'ogre', 'sixa', 'completely', 'hugely', 'need', 'promise', 'ta', 'wona', 'bigger']",Overprotective Ogre's Sudden Outburst,"An enraged ogre, overprotective of his loved one, suddenly lashes out in a shocking display of anger.","relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The top keywords 'upset', 'enraged', 'overprotective', and 'ogre' indicate a sudden, intense emotional outburst. The snippets confirm this, showing characters expressing shock at the unexpected display of anger.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),7.2,"Violence, Threats & Coercion","Conflict, Risk & Harm",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main_category 'Conflict, Distance & Breakup Threats' and secondary_category 'Violence, Threats & Coercion' suggest a separation or threat of separation between the hero and heroine. The representative snippets ('shocked', 'impressed') imply a reaction to a surprising or intense event, which could be a breakup or a threat to their relationship, fitting R7."
216,"die, dead, died, deaths, killed, dying, mortification, murdered, murder, kills",27,"['die', 'dead', 'died', 'deaths', 'killed', 'dying', 'mortification', 'murdered', 'murder', 'kills', 'mortifying', 'lifeless', 'alive', 'suicide', 'dies', 'mortified', 'suffer', 'anniversaries', 'gonna', 'thousand', 'mea', 'poorer', 'bareback', 'tunneled', 'purgatory', 'caesar', 'diabetes']",Death And Suicide Conversations,The couple discusses their fears and past experiences with death and suicide.,"relationship_conflict, domestic_life","setting:bedroom, activity:discussion",False,"The keywords 'death', 'suicide', and 'mortification' indicate a serious topic. The snippets show conversations about death and suicide, supporting the label and categories.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around death and distress, which often triggers the heroine's social identity destruction in romance narratives. The topic keywords and representative snippets suggest a major blow to the heroine's emotional state, leaving her isolated and distressed."
217,"snarky, innit, arouses, raincheck, hangina, bye, tough, frisky, naw, sidekick",27,"['snarky', 'innit', 'arouses', 'raincheck', 'hangina', 'bye', 'tough', 'frisky', 'naw', 'sidekick', 'listen', 'havena', 'calls', 'deflecting', 'obedient', 'dope', 'showa', 'peg', 'hoo', 'mornina', 'coerce', 'called', 'careful', 'endearment', 'conventional', 'tomorrow', 'coaxed']",Snarky Banter In Morning,She teases him with snarky remarks as they wake up together in the morning.,"romance_core, physical_affection","setting:bedroom, activity:teasing, relationship:long_term",False,"Top keywords 'snarky', 'morning', and 'frisky' indicate a playful, romantic scene. Snippets show a woman using snarky comments to engage with a man in the morning, suggesting a long-term relationship with physical affection.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around conflict and tension in the relationship, with the heroine feeling uncomfortable and defensive. The use of 'sweetheart' as a sarcastic or dismissive term by the hero suggests a lack of warmth and emotional connection, indicating a separation or threat of separation (R7)."
220,"margota, eddiea, couldn, didn, wasn, blinked, moment, raised, boat, inspiration",27,"['margota', 'eddiea', 'couldn', 'didn', 'wasn', 'blinked', 'moment', 'raised', 'boat', 'inspiration', 'bucked', 'consultant', 'months', 'evening', 'arched', 'understood', 'momentarily', 'grimace', 'cared', 'remembered', 'hummed', 'houseful', 'changea', 'levelled', 'relaxing', 'gazed', 'wonderment']",Evening Boat Ride,"The couple relaxes on a boat, enjoying the evening and each other's company.","romance_core, domestic_life","setting:boat, activity:relaxing",False,"The keywords 'moment', 'boat', 'evening', and 'relaxing' suggest a scene involving a couple on a boat in the evening. The snippets support this, mentioning thoughts about work and certainty, which could be interpreted as a couple taking a break from their daily lives to spend time together.",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the hero's actions that lead to separation from the heroine, such as taking work off her plate and being certain about his actions without her input. The representative snippet '[NAME] in jail' also suggests a physical separation. This fits R7 as the couple is separated due to the hero's actions."
222,"yeah, benjamina, aftera, trial, hauled, sale, rode, goda, wella, sistera",27,"['yeah', 'benjamina', 'aftera', 'trial', 'hauled', 'sale', 'rode', 'goda', 'wella', 'sistera', 'trash', 'announced', 'mana', 'fianca', 'sake', 'rule', 'broke', 'thanks', 'stopped', 'wants', 'heard', 'thata', 'theya', 'help', 'says', 'wea', 'going']",Trash Can Trial,The couple argues near the trash can during a heated discussion.,"relationship_conflict, domestic_life","setting:kitchen, activity:arguing",False,"The keywords 'trial', 'trash', and 'thanks' suggest a conflict situation. The snippets ('âyeah.' repeated) indicate an argument, which is supported by the 'thanks' keyword. The 'trash' keyword implies a domestic setting, likely a kitchen.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the lack of keywords or previous label/summary suggest a scenario where the hero and heroine are separated or experiencing tension, fitting R7. The 'yeah.' snippets could indicate brief, non-committal responses, which might be due to distance or conflict."
227,"emersona, feels, scuffle, replies, destructive, cra, voyeur, involves, announces, filing",27,"['emersona', 'feels', 'scuffle', 'replies', 'destructive', 'cra', 'voyeur', 'involves', 'announces', 'filing', 'sona', 'attached', 'hardly', 'broadly', 'seventy', 'races', 'thinking', 'makes', 'looks', 'clearly', 'vibrator', 'traveling', 'strangers', 'minimally', 'dona', 'intend', 'prick']",Voyeuristic Secretary,"A secretary, feeling watched by her boss, struggles with her emotions while working late.","romance_core, sexual_tension","setting:office, activity:working, sexual:eyes_on_me",False,"The keywords 'voyeur', 'secretary', and 'feel' indicate a scene where the secretary feels observed. The snippets confirm this, with phrases like 'feel like the most important thing' and 'feel Emersonas eyes on me'.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",medium,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets focus on the heroine's feelings of attraction and desire for the hero, Emerson. The heroine feels the hero's attention and eyes on her, indicating sexual tension and attraction, which is typical of Radway's function R4."
229,"widens, narrowed, gaze, widened, widen, tilts, narrows, brows, tilted, furrowed",27,"['widens', 'narrowed', 'gaze', 'widened', 'widen', 'tilts', 'narrows', 'brows', 'tilted', 'furrowed', 'wide', 'brighter', 'head', 'brow', 'fascinating', 'fraction', 'brightens', 'shining', 'raised', 'trepidation', 'looks', 'features', 'steely', 'bright', 'hooded', 'mischievous', 'angles']",Fascinated Gaze,"She looks at him, her gaze widening with fascination.","romance_core, physical_affection","setting:face_to_face, activity:staring",False,"The top keywords 'gaze', 'widen', 'fascinating', and 'brightens' all relate to her intense, admiring look. The snippets consistently show her gaze widening, indicating a moment of captivation.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keyword 'her gaze widens' suggests a moment of attraction or tension between the heroine and hero, which is a common narrative function in Phase I of Radway's model. This topic does not describe any explicit sexual acts or commitment, so R4 (Heroine interprets hero's behaviour as purely sexual interest) is the most fitting function."
235,"henrya, dennya, turns, smuckersa, gaze, spins, narrows, everybody, defray, gets",27,"['henrya', 'dennya', 'turns', 'smuckersa', 'gaze', 'spins', 'narrows', 'everybody', 'defray', 'gets', 'owns', 'remnant', 'goes', 'annoyance', 'apparently', 'conversed', 'menswear', 'assemble', 'kingly', 'peasy', 'meaner', 'yesss', 'votes', 'rata', 'clone', 'snout', 'achieving']",Imperious Gaze,"He stares imperiously at her, his gaze intense and commanding.","romance_core, sexual_tension","setting:bedroom, activity:staring",False,"The top keyword 'gaze' and snippet '[NAME] staring imperiously at me.' indicate a scene of intense, commanding staring, suggesting sexual tension. The keyword 'bedroom' in another snippet ('henryâs made so many things new for me.') places this scene in a bedroom setting.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets ('staring imperiously', 'henryâs on fire') suggest a power dynamic and intense attraction, which the heroine might interpret as purely sexual interest (R4). The lack of explicit sexual acts or commitment language makes R12 less likely."
236,"joke, funny, jokea, whata, amusing, isna, sick, sarcasm, somethinga, freakin",27,"['joke', 'funny', 'jokea', 'whata', 'amusing', 'isna', 'sick', 'sarcasm', 'somethinga', 'freakin', 'fantastically', 'evaded', 'ita', 'thata', 'proclivities', 'starting', 'soooo', 'gargoyle', 'heh', 'funnier', 'think', 'assholt', 'anybodya', 'teaches', 'funnya', 'vastly', 'accepts']",Sarcastic Jokes,"She laughs at his sarcastic jokes, but feels uncomfortable with their lack of genuine humor.","romance_core, relationship_conflict","setting:conversation, activity:sarcasm",False,"The top keywords 'joke', 'funny', 'sarcasm' and the snippets indicate a scene where humor is used, but the snippets also show discomfort, suggesting a conflict in the relationship. The label 'Sarcastic Jokes' captures this mix of humor and discomfort.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around a joke that isn't funny, suggesting a lack of connection or understanding between the hero and heroine. This dynamic often leads to conflict, distance, or breakup threats, fitting R7 (Conflict, Distance & Breakup Threats)."
237,"knew, exactly, happen, bastiana, rioting, volley, did, forte, meticulously, starred",27,"['knew', 'exactly', 'happen', 'bastiana', 'rioting', 'volley', 'did', 'forte', 'meticulously', 'starred', 'nfl', 'knewa', 'inkling', 'firsthand', 'true', 'aha', 'special', 'reference', 'archery', 'fence', 'clap', 'trigger', 'pry', 'deep', 'throne', 'reacted', 'applied']",Triggered Argument,"The couple argues in the living room, triggered by a sudden remark.","relationship_conflict, domestic_life","setting:living_room, activity:arguing",False,"The keywords 'rioting' and 'trigger' suggest conflict, while 'volley' implies a back-and-forth argument. The snippets ('i knew that now.', 'now i knew.', 'i knew that right then and there.') show a realization or revelation leading to an argument.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,low,"The topic's keywords and representative snippets ('i knew that now.', 'now i knew.', 'i knew that right then and there.') suggest a moment of realization or acceptance, which could indicate a separation or breakup threat, fitting R7."
238,"rumbles, load, huh, point, isna, things, asked, , , ",27,"['rumbles', 'load', 'huh', 'point', 'isna', 'things', 'asked', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Clarifying Conversation,"The couple sits at a table, trying to understand each other's perspective.","romance_core, relationship_conflict","setting:table, activity:conversation",False,"The top keywords 'load', 'point', and 'things' suggest a conversation where the couple is trying to clarify their situation. The snippets show them asking each other questions and trying to understand each other's viewpoints, supporting the label 'Clarifying Conversation'.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets suggesting a conversation about a potential issue ('what is it?', 'what load?') indicate a separation or threat of separation, fitting R7."
239,"tears, prick, wipe, blink, cheeks, tear, leak, sting, stung, welled",27,"['tears', 'prick', 'wipe', 'blink', 'cheeks', 'tear', 'leak', 'sting', 'stung', 'welled', 'stream', 'corners', 'burned', 'fall', 'vision', 'unshed', 'spill', 'pooled', 'pricking', 'streaming', 'blurred', 'quickly', 'angrily', 'start', 'roll', 'gushed', 'sprung']",Tearful Emotional Moment,"She struggles to hold back tears, her eyes welling up as she grapples with her emotions.","romance_core, relationship_conflict","setting:bedroom, activity:crying",False,"The top keywords 'tears', 'eyes', and 'well' indicate a strong emotional state. The snippets confirm this, showing a character struggling to hold back tears, which supports the label 'Tearful Emotional Moment'. The primary categories 'romance_core' and 'relationship_conflict' are chosen because the topic revolves around emotional bonding and potential relationship tension. The secondary categories 'setting:bedroom' and 'activity:crying' are based on the repeated mention of eyes filling with tears in an indoor setting.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,medium,"The topic's representative snippets repeatedly mention the heroine's tears, indicating distress and emotional turmoil, which aligns with the heroine's social identity being destroyed (R1)."
240,"ia, worked, applied, developed, years, tasked, built, research, achieved, deal",27,"['ia', 'worked', 'applied', 'developed', 'years', 'tasked', 'built', 'research', 'achieved', 'deal', 'learned', 'lasting', 'expected', 'thought', 'gotten', 'given', 'printed', 'career', 'attempted', 'booked', 'industry', 'opportunity', 'consequences', 'lost', 'elections', 'sic', 'spent']",Career-focused Relationship Struggles,She thought about their relationship while booking a flight for her career opportunity.,"romance_core, relationship_conflict","setting:office, activity:thinking, relationship:long_term",False,"The keywords 'years', 'career', 'research', and 'opportunity' suggest a long-term relationship with career-related challenges. The snippets show her making decisions that affect their relationship, indicating internal conflict.",4.3,"Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),6.2,Heroine's Work & Professional Identity,"Work, Wealth, Status & Institutions",medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's decision to leave or separate from the hero, as indicated by the phrase 'iâd had enough.' This aligns with Radway's function R7, where the couple is physically or emotionally separated."
241,"okaya, wella, arranged, start, yeah, let, ita, ia, , ",27,"['okaya', 'wella', 'arranged', 'start', 'yeah', 'let', 'ita', 'ia', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Starting Conversation,"She hesitates, then starts the conversation with him in the car.","romance_core, social_setting","setting:car, activity:conversation",False,The keyword 'start' and the snippets showing hesitant conversations in a car support this label and these categories.,4.1,"Meeting, First Impressions & Setup",Relationship Trajectory (Main Couple),,,,high,False,R1,Heroine's social identity is destroyed,,I,Initial Conflict & Isolation,False,low,"The topic's keywords and snippets suggest a lack of context or development, but the main_category 'Meeting, First Impressions & Setup' implies initial contact, which could lead to a major blow to the heroine's social identity or self-concept, fitting R1."
248,"happened, happen, happening, did, just, going, interpretation, darlin, doom, gone",27,"['happened', 'happen', 'happening', 'did', 'just', 'going', 'interpretation', 'darlin', 'doom', 'gone', 'brownstone', 'barn', 'wrong', 'comprehend', 'impending', 'failure', 'flung', 'fucked', 'afterward', 'incident', 'somethinga', 'nowa', 'whata', 'hat', 'gallery', 'created', 'realizing']",Doomsday Incident Discussion,The couple discusses the impending doom and failure of an incident in the gallery.,"relationship_conflict, domestic_life","setting:gallery, activity:discussing",False,"The top keywords 'interpretation', 'doom', 'impending', 'failure', 'incident' and 'gallery' are all present in the snippets, indicating a discussion about a serious event. The label and scene_summary reflect this, with the scene_summary including details from the snippets ('what happened?', 'gallery').",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets ('what the hell happened?', 'what the fuck happened?') indicate a situation where something has gone wrong in the relationship, likely leading to a breakup or separation. This aligns with Radway's function R7, where the hero and heroine are physically or emotionally separated."
252,"westona, growls, straightens, cautions, scowls, movea, retorts, turns, smoldering, oops",27,"['westona', 'growls', 'straightens', 'cautions', 'scowls', 'movea', 'retorts', 'turns', 'smoldering', 'oops', 'coaxing', 'warns', 'drawls', 'forward', 'harden', 'manner', 'heck', 'uma', 'frowns', 'features', 'glare', 'grabs', 'hurls', 'dicking', 'talks', 'glances', 'maxa']",Argument With Glare,"He glares at her, voice hard, as she retorts with a smirk.","relationship_conflict, domestic_life","setting:home, activity:arguing",False,"Top keywords 'retorts', 'glare', 'harden' indicate a conflict. Snippets show a back-and-forth exchange with hard voices and glares, suggesting an argument in a domestic setting.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's main category 'Conflict, Distance & Breakup Threats' and the representative snippets ('westonâs dog-sitting') suggest a physical or emotional separation between the hero and heroine, fitting R7. The lack of keywords and previous labels/summaries makes the confidence 'medium'."
253,"doing, demanded, asked, going, shrug, stammer, supremacy, question, sacrilege, chides",27,"['doing', 'demanded', 'asked', 'going', 'shrug', 'stammer', 'supremacy', 'question', 'sacrilege', 'chides', 'questionsa', 'plumbing', 'estimate', 'ungodly', 'assortment', 'buttons', 'confusion', 'divorcing', 'lacing', 'talents', 'murmur', 'dilemma', 'unlocking', 'stalling', 'questiona', 'christosa', 'gravity']",Confused Conversations,"She looks at him, confused, as he stutters and struggles to explain his actions.","relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The top keywords 'confusion', 'question', 'stammer' indicate a scene of confusion and unclear communication. The snippets show characters asking questions and expressing confusion, supporting the label 'Confused Conversations'. The primary categories 'relationship_conflict' and 'domestic_life' are chosen because the topic revolves around relationship dynamics and home settings.",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,medium,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and representative snippets ('what are you doing?', 'what in the hell are you doing?', 'what are you all doing here?') suggest confusion and confrontation, which are typical of a separation or breakup threat in the relationship. The main taxonomy category 'Conflict, Distance & Breakup Threats' also supports this interpretation."
254,"mistake, wrong, mistakes, faulty, huge, foolish, make, undo, horny, trafficked",27,"['mistake', 'wrong', 'mistakes', 'faulty', 'huge', 'foolish', 'make', 'undo', 'horny', 'trafficked', 'costly', 'luv', 'jangle', 'penalties', 'knew', 'flagging', 'repeated', 'flaw', 'correcting', 'flawed', 'scene', 'eavesdropping', 'amateur', 'wronga', 'everybodya', 'outs', 'purposeful']",Regretful Mistake Admission,"She admits her mistake, wishing she could take it back.","romance_core, relationship_conflict","setting:conversation, activity:admitting_mistake",False,"Top keywords 'mistake', 'wrong', 'regret' indicate a scene of admitting a mistake. Snippets confirm this, with 'this was a mistake' and 'i should have been the one to see it was a mistake'. The label and scene_summary reflect this admission of regret.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,medium,False,R5,Heroine responds with anger or coldness,,I,Initial Conflict & Isolation,False,medium,"The topic revolves around the heroine's regret and realization of a mistake, which is a defensive response to the hero, fitting R5. The lack of keywords and previous labels/summaries makes the confidence medium."
255,"hotter, smoking, hots, hottest, really, extremely, totally, scorpion, empathetic, ceaseless",27,"['hotter', 'smoking', 'hots', 'hottest', 'really', 'extremely', 'totally', 'scorpion', 'empathetic', 'ceaseless', 'zillion', 'wtf', 'wowa', 'ballsy', 'incredibly', 'coals', 'inducing', 'almosta', 'noaha', 'ita', 'hotly', 'hottie', 'speeds', 'hotness', 'solace', 'skimpy', 'kimbera']",Hot And Heavy Flirting,"She blushes, playfully teasing him about being the 'hottest' person she's ever met.","romance_core, physical_affection","setting:kitchen, activity:teasing, activity:flirting",False,"The keywords 'hotter', 'hots', 'hottest', and 'hottie' indicate a focus on heat and attraction. The snippets show a back-and-forth conversation about who is hotter, suggesting playful flirting. The kitchen setting is implied in one snippet ('don't make it any hotter').",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic's keywords and representative snippets focus on sexual attraction and tension, with phrases like 'hotter' and 'no one is hotter than you'. This aligns with Radway's function R4, where the heroine interprets the hero's behaviour as purely sexual interest."
257,"smell, scent, perfume, smells, smelled, air, scents, smelling, distillery, lavender",27,"['smell', 'scent', 'perfume', 'smells', 'smelled', 'air', 'scents', 'smelling', 'distillery', 'lavender', 'envelops', 'whiff', 'nose', 'diesel', 'doo', 'farts', 'deodorant', 'dried', 'cloves', 'hay', 'pheromones', 'sandalwood', 'maple', 'pussies', 'filled', 'spices', 'earthy']",Scent-induced Arousal,"She notices his captivating scent, feeling a sudden surge of arousal.","romance_core, sexual_tension","setting:distillery, activity:sensing",False,"The top keyword 'smell' and the verb 'smells' indicate a focus on scent perception. The snippets 'you smell amazing.' and 'i can still smell it.' suggest that this scent is having an effect on someone, likely causing arousal as implied by the keyword 'arousal'.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,medium,"The topic's keywords and snippets revolve around scent, which can be a powerful tool for attraction and tension in romance. The heroine or hero might be using scent to express attraction or repulsion, which fits R4 - Heroine interprets hero's behaviour as purely sexual interest."
