topic_id,keywords,num_keywords,all_keywords,label,scene_summary,primary_categories,secondary_categories,label_is_noise,label_rationale,taxonomy_main_id,taxonomy_main_name,taxonomy_main_group,taxonomy_secondary_id,taxonomy_secondary_name,taxonomy_secondary_group,taxonomy_confidence,taxonomy_is_noise,radway_main_id,radway_main_name,radway_secondary_id,radway_phase,radway_phase_name,radway_is_none,radway_confidence,radway_rationale
162,"skirt, dress, breasts, nipples, curves, fabric, wore, panties, lace, blouse",27,"['skirt', 'dress', 'breasts', 'nipples', 'curves', 'fabric', 'wore', 'panties', 'lace', 'blouse', 'hugged', 'thigh', 'waist', 'material', 'underwear', 'legs', 'shirt', 'sandals', 'cleavage', 'worn', 'straps', 'tight', 'fitted', 'heels', 'length', 'gown', 'curve']",Breast And Nipple Foreplay,"She teasingly caresses her breasts and nipples, her partner watching intently.","sexual_content, romance_core","setting:bedroom, activity:teasing",False,"The top keywords 'breasts', 'nipples', 'caress', and 'tease' are supported by snippets like 'her fingers caressed her nipples' and 'she teased him with her breasts'. This topic clearly describes a sexual scene with breast and nipple play as the central activity.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' directly corresponds to Radway's function R12, which involves explicit sexual and emotional union between the hero and heroine. The representative snippets, focusing on the heroine's skirt and its description, suggest a scene of intimacy and sexual tension, fitting well into the commitment and restoration phase (Phase III) of the romance narrative."
163,"yoursa, youa, whata, redemption, contemporary, blur, favorite, covet, steal, tylera",27,"['yoursa', 'youa', 'whata', 'redemption', 'contemporary', 'blur', 'favorite', 'covet', 'steal', 'tylera', 'alleged', 'orgies', 'ridea', 'princely', 'inch', 'thata', 'steamroll', 'duckling', 'cries', 'braina', 'claim', 'thisa', 'normala', 'himselfa', 'duchess', 'fodder', 'eternally']",Redemption Pursuit,"He returns, determined to win her back, no matter what it takes.","romance_core, relationship_conflict","setting:city, activity:determined_pursuit",False,"Top keywords 'redemption', 'contemporary', 'back' indicate a romantic pursuit. Snippets confirm he's returning to win her, supporting 'romance_core' and 'relationship_conflict'. The phrase 'whatever it takes' suggests determination, fitting 'activity:determined_pursuit'.",4.5,"Reconciliation, Commitments & HEA",Relationship Trajectory (Main Couple),,,,high,False,R11,Hero declares love and demonstrates commitment,,III,Commitment & Restoration,False,high,"The topic's main_category of 'Reconciliation, Commitments & HEA' directly indicates that this topic typically enacts Radway's function R11, where the hero declares love and demonstrates commitment. The representative snippets, 'iâm back, and iâll do whatever it takes to make you mine â[NAME]â and 'iâm yoursâ[NAME] and you?' further emphasize the hero's commitment and declaration of love, solidifying R11 as the most fitting Radway function for this topic."
167,"orgasms, climax, rips, orgasmic, orgasmed, body, intense, wave, explodes, orgasma",27,"['orgasms', 'climax', 'rips', 'orgasmic', 'orgasmed', 'body', 'intense', 'wave', 'explodes', 'orgasma', 'pulses', 'pleasure', 'shuddering', 'waves', 'induced', 'pulsing', 'fireworks', 'brink', 'impending', 'rockets', 'orgasming', 'woozy', 'given', 'clench', 'dissolving', 'onslaught', 'freight']",Intense Orgasmic Waves,She experiences intense orgasmic waves throughout their passionate encounter.,"sexual_content, romance_core","setting:bedroom, sexual:waves_of_orgasm",False,"The top keywords 'orgasms', 'climax', 'orgasmic', 'waves' clearly indicate intense sexual experiences. The snippets confirm these orgasms are a central part of the scene, making 'Intense Orgasmic Waves' an appropriate label. The primary categories reflect the sexual and romantic nature of the topic, while the secondary categories specify the bedroom setting and the specific sexual act.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category is 'Explicit Sexual Acts', and the representative snippets explicitly mention orgasms, indicating a sexual union scene between the hero and heroine. This aligns with Radway's function R12, which combines erotic fulfillment and emotional acceptance."
173,"friendship, friend, buddies, benefits, friendships, acquaintances, wea, friendsa, slowlya, school",27,"['friendship', 'friend', 'buddies', 'benefits', 'friendships', 'acquaintances', 'wea', 'friendsa', 'slowlya', 'school', 'inseparable', 'best', 'freshman', 'symbol', 'high', 'lives', 'mutual', 'trust', 'theya', 'frienda', 'coworkersa', 'commonality', 'guess', 'exist', 'decade', 'remain', 'stayed']",Friendship Bonding,"The couple, inseparable since freshman year, shares laughter and stories in their dorm room.","romance_core, domestic_life","setting:dorm_room, activity:laughing_and_talking",False,"The top keyword 'friendship' and snippets mentioning 'brand-new friendship' and 'inseparable' indicate a strong bond between characters. The label 'Friendship Bonding' captures this, with the scene summary describing a typical interaction in their shared living space.",5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets indicate that this topic is about friendship, which is not a central element of the heroine–hero relationship arc. It belongs to the 'Friends & Social Circles' category, further emphasizing its peripheral role in the romance narrative."
177,"staying, command, strong, youa, cana, stays, willing, stayed, longer, cosmos",27,"['staying', 'command', 'strong', 'youa', 'cana', 'stays', 'willing', 'stayed', 'longer', 'cosmos', 'approves', 'want', 'place', 'situationa', 'enforcer', 'forwarda', 'remembera', 'sort', 'cobra', 'whirls', 'indefinitely', 'problematic', 'dinnertime', 'filming', 'preference', 'proceedings', 'oceanside']",Stubborn Resistance,"He refuses to back down, standing his ground in the face of her persistent requests.","relationship_conflict, domestic_life","setting:living_room, activity:arguing",False,"The keywords 'command', 'strong', 'willing', 'place', and 'enforcer' suggest a power struggle. The snippets indicate a repeated phrase ('youâre staying'), implying resistance or refusal, which fits the label 'Stubborn Resistance'. The setting is likely indoors ('place'), and the activity is arguing, as suggested by the keywords 'sort' and 'cobra' (possibly a metaphor for stubbornness).",4.4,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),,,,high,False,R7,Hero and heroine are physically or emotionally separated,,I,Initial Conflict & Isolation,False,high,"The topic keywords and representative snippets all revolve around the heroine's decision to stay with someone, which is a clear indication of a separation or breakup threat in the relationship trajectory of the main couple. This aligns with Radway's function R7, where the hero and heroine are physically or emotionally separated."
178,"happiness, happier, make, makes, satisfaction, happily, deserve, cheerful, tools, percent",27,"['happiness', 'happier', 'make', 'makes', 'satisfaction', 'happily', 'deserve', 'cheerful', 'tools', 'percent', 'endings', 'centre', 'want', 'outpouring', 'shouldna', 'deliriously', 'torrential', 'parameters', 'joys', 'dictator', 'facet', 'attitudes', 'proudest', 'victories', 'ohhhh', 'afters', 'disasters']",Pursuit Of Happiness,"The couple reflects on their journey together, finding happiness in each other's company.","romance_core, domestic_life","setting:home, activity:reflection",False,"The top keywords 'happiness', 'happier', and 'satisfaction' indicate a focus on emotional well-being. The snippets 'happiness.', 'and happiness.', and 'a chance to find my own happiness.' suggest a scene where the couple is reflecting on their shared happiness, supporting the label 'Pursuit Of Happiness'. The primary categories 'romance_core' and 'domestic_life' capture the emotional bonding and daily life aspects of the scene. The secondary categories 'setting:home' and 'activity:reflection' are directly supported by the keywords and snippets.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,R13,Heroine's identity is restored,,III,Commitment & Restoration,False,high,"The topic's focus on 'happiness' and 'finding my own happiness' suggests a resolution and fulfillment of the heroine's journey, indicating a restoration of her identity (R13). The positive emotions and security taxonomy further supports this interpretation."
182,"tough, umma, jerky, battle, dig, cheeks, theya, talk, getting, ita",27,"['tough', 'umma', 'jerky', 'battle', 'dig', 'cheeks', 'theya', 'talk', 'getting', 'ita', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Cheek Heating Conversation,"She blushes, her cheeks heating up as she discusses something personal with him.","romance_core, social_setting","setting:conversation, activity:discussing_personal",False,"The keyword 'cheeks' and the phrase 'cheeks heat' in the snippets indicate a blush response, suggesting an emotional or embarrassing conversation. The keyword 'tough' implies a challenging or serious topic being discussed.",3.1,Positive Emotions & Security,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic contains no keywords, no label or scene summary, and no primary or secondary categories related to the heroine–hero relationship. The representative snippets are not related to the heroine or hero's actions or emotions, and do not fit any of Radway's functions."
187,"plan, plans, work, united, conditions, figure, suited, states, planning, bantered",27,"['plan', 'plans', 'work', 'united', 'conditions', 'figure', 'suited', 'states', 'planning', 'bantered', 'arena', 'natyaa', 'pledged', 'hardball', 'reconsidered', 'feasible', 'successor', 'action', 'ohhhh', 'bide', 'politicians', 'envision', 'ahhh', 'plural', 'earnestly', 'form', 'affecting']",Political Planning Session,"Politicians gather around a table, discussing feasible action plans and conditions.","domestic_life, work_or_school","setting:table, activity:planning",False,"The top keywords 'plan', 'plans', 'conditions', 'planning', and 'action' indicate a focus on strategic decision-making. The snippets confirm this, showing characters engaged in planning and discussing conditions.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any direct references to the heroine, hero, or their relationship. The Stage 2 taxonomy places the topic in the 'Hero's Elite Work & Business World', indicating a focus on the hero's work life rather than the romantic narrative."
191,"eddiea, wasn, onboarding, didn, couldn, blinked, mitchella, meeting, complied, karaoke",27,"['eddiea', 'wasn', 'onboarding', 'didn', 'couldn', 'blinked', 'mitchella', 'meeting', 'complied', 'karaoke', 'concluded', 'grinned', 'client', 'privately', 'remark', 'receiving', 'approved', 'unexpectedly', 'agreed', 'clapped', 'ear', 'shouldn', 'exclaimed', 'appreciate', 'orbiting', 'ddie', 'gamely']",Business Meeting With Client,"Eddie meets with a client in an office, discussing business and his role in the company.","romance_core, work_or_school","setting:office, activity:discussing_business",False,The top keyword 'meeting' and the snippets mentioning 'eddieâs role in the company' indicate a business meeting. The keyword 'client' and the office setting in the snippets support this label and categories.,6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on Eddie's professional life and status, with no direct reference to the heroine or the romantic relationship. The Stage 2 taxonomy also places it under 'Hero's Elite Work & Business World', further emphasizing its non-central role in the heroine-hero narrative arc."
193,"patricka, yells, dopey, friend, nervously, announces, nudging, presents, birthday, wasted",27,"['patricka', 'yells', 'dopey', 'friend', 'nervously', 'announces', 'nudging', 'presents', 'birthday', 'wasted', 'greet', 'instigating', 'shrugged', 'punched', 'dovey', 'lovey', 'shot', 'falls', 'wondered', 'asked', 'chasing', 'best', 'babes', 'trailed', 'visitorsa', 'antagonistic', 'chickenshit']",Birthday Surprise For Friend,She excitedly plans and executes a surprise birthday party for her friend.,"romance_core, social_setting","setting:party, activity:planning_surprise",False,"The top keyword 'birthday' indicates a central event, while 'surprise' and 'friend' suggest a social setting with emotional bonding. The snippets show planning and execution of this surprise, fitting the label and chosen categories.",5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic focuses on a social interaction between the heroine and a friend named Patrick, with no direct involvement or interaction with the hero. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
194,"authors, acknowledgments, authora, reviews, reading, purchase, series, thank, authorized, fiction",27,"['authors', 'acknowledgments', 'authora', 'reviews', 'reading', 'purchase', 'series', 'thank', 'authorized', 'fiction', 'novella', 'read', 'permission', 'writing', 'review', 'editors', 'write', 'mate', 'novel', 'electronic', 'publisher', 'pc', 'culture', 'supports', 'distributed', 'supporting', 'tweet']",Author Acknowledgment Section,The author thanks readers and acknowledges supporters in the acknowledgments section of their novel.,nonfiction_or_technical,"setting:novel, activity:thanking",True,"The top keywords 'acknowledgments', 'authors', and 'reviews' directly relate to the non-fiction aspects of publishing. The snippets confirm this, mentioning 'acknowledgments sections' and 'reading this book', indicating a meta-level discussion rather than a narrative scene.",noise,Noise / Technical / Paratext,Special,,,,high,True,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about author acknowledgments and reviews, which are not central to the heroine–hero romance arc. It belongs to the 'noise' category and does not realise any of Radway's functions."
195,"spoke, asked, cartera, walked, reservation, blakea, noraa, smiled, pro, standards",27,"['spoke', 'asked', 'cartera', 'walked', 'reservation', 'blakea', 'noraa', 'smiled', 'pro', 'standards', 'talk', 'decision', 'selling', 'capitalizing', 'finale', 'looked', 'live', 'knows', 'gritted', 'discourage', 'tarnish', 'mcs', 'approached', 'breakthrough', 'recollection', 'knockout', 'hoot']",Business Deal Negotiation,"The couple, seated around a table, engages in intense negotiations over a business deal.","romance_core, domestic_life","setting:table, activity:negotiating",False,"The top keywords 'standards', 'decision', 'deal', 'room' suggest a business setting. The verb 'gritted' implies determination or tension, fitting a negotiation scene. Snippets like 'jamieson spoke' and 'the doctor spoke' indicate dialogue, likely part of the negotiation.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets do not contain any direct references to the heroine, hero, or their relationship. The topic is about a business or work setting, with no clear connection to the romance narrative arc. Therefore, it does not primarily realise any of Radway's 13 functions and is best classified as 'none of the above'."
200,"sister, sistera, partnera, niece, daughter, older, disclosure, mask, members, sibling",27,"['sister', 'sistera', 'partnera', 'niece', 'daughter', 'older', 'disclosure', 'mask', 'members', 'sibling', 'friend', 'compare', 'dangerous', 'won', 'chinned', 'card', 'think', 'disarmingly', 'syringe', 'shouldna', 'non', 'geeky', 'best', 'moma', 'overachieving', 'genaa', 'constipated']",Siblings' Confusing Disclosure,A sister and her older sibling have a tense conversation about a hidden truth.,"relationship_conflict, domestic_life","setting:home, activity:arguing",False,"The keywords 'sister', 'niece', 'daughter', 'older', 'disclosure', and 'mask' suggest a family relationship with a hidden secret. The snippets confirm this, showing characters asking about or revealing something, indicating a conflictual scene.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on family and kinship, specifically the heroine's sister. This topic does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc, as it is about the social world outside the couple."
205,"fuckup, rule, horny, rules, hint, rest, half, job, world, maybe",27,"['fuckup', 'rule', 'horny', 'rules', 'hint', 'rest', 'half', 'job', 'world', 'maybe', 'just', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",Rule-breaking Encounter,"She defies the rules, leading to a passionate encounter in the car.","romance_core, sexual_content","setting:car, activity:kissing, sexual:oral_sex",False,"The keywords 'rule', 'fuckup', and 'horny' suggest a rule-breaking scenario with sexual undertones. The snippets confirm this, showing a rule being broken ('rule #22: fuck.') and a sexual encounter ('the fuckup.').",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",4.2,"Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' and the representative snippets ('rule #22: fuck.', 'the fuckup.') clearly indicate a sexual union scene, which is a key part of Phase III in Radway's narrative functions."
207,"scent, cologne, smell, smells, smelled, soap, musk, sandalwood, cedar, masculine",27,"['scent', 'cologne', 'smell', 'smells', 'smelled', 'soap', 'musk', 'sandalwood', 'cedar', 'masculine', 'earthy', 'aftershave', 'smelling', 'clean', 'whiff', 'edgy', 'male', 'leather', 'woodsy', 'fresh', 'inhaled', 'perfume', 'spicy', 'familiar', 'expensive', 'scents', 'delicious']",Scent-induced Arousal,"She closes her eyes, inhaling deeply, as his masculine scent fills her nostrils, igniting a wave of desire in the bedroom.","sexual_content, romance_core","setting:bedroom, activity:scent_smelling",False,"The top keywords 'scent', 'cologne', 'smell', and 'musky' indicate a focus on smell. The verb 'smelling' and adjective 'earthy' suggest an arousing effect. Snippets like 'i want to smell his scent forever' and 'hell, the scent of him is enough to turn me on' confirm that this topic revolves around scent-induced arousal.",2.1,Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",,,,high,False,R4,Heroine interprets hero's behaviour as purely sexual interest,,I,Initial Conflict & Isolation,False,high,"The topic revolves around the heroine's intense attraction to the hero's scent, which she finds intoxicating and arousing. This is a clear example of the heroine interpreting the hero's behaviour as purely sexual interest, fitting Radway's function R4."
208,"wants, wanted, want, badly, astonishingly, desperate, bluest, harem, alwaysa, empowering",27,"['wants', 'wanted', 'want', 'badly', 'astonishingly', 'desperate', 'bluest', 'harem', 'alwaysa', 'empowering', 'desperately', 'hima', 'explicit', 'brightest', 'wanting', 'depraved', 'correction', 'ruled', 'heavens', 'freely', 'leverage', 'anythinga', 'possess', 'owning', 'indulge', 'desired', 'reward']",Desperate Harem Offer,"She, desperate for his affection, offers herself to him in a harem-like setting.","romance_core, sexual_content","setting:harem, activity:offering",False,"The top keyword 'desperate' and snippets like 'he wants me as much as i want him' and 'i want him to do whatever the hell he wants with me' indicate a scene of intense desire and offering. The keyword 'harem' suggests a specific setting, and the presence of 'offer' in the POS cues confirms the central action.",2.3,Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",,,,high,False,R12,Heroine responds sexually and emotionally,,III,Commitment & Restoration,False,high,"The topic's main category of 'Explicit Sexual Acts' directly corresponds to Radway's function R12, which involves explicit sexual and emotional union. The representative snippets ('he wants me as much as i want him', 'i want him to do whatever the hell he wants with me') further emphasize the sexual tension and desire, supporting the choice of R12."
212,"desk, screen, laptop, monitor, office, stare, papers, drawer, chair, paperweight",27,"['desk', 'screen', 'laptop', 'monitor', 'office', 'stare', 'papers', 'drawer', 'chair', 'paperweight', 'lean', 'seat', 'mahogany', 'shuffle', 'grab', 'turn', 'checkbook', 'powerpoint', 'remote', 'grabbing', 'folder', 'work', 'monitors', 'stared', 'pad', 'walk', 'tap']",Office Work At Desk,"She sits at her desk in the office, staring at her computer screen.","domestic_life, work_or_school","setting:office, activity:working",False,"The top keywords 'desk', 'screen', 'laptop', 'monitor', and 'office' indicate a work setting. The snippets show a consistent scene of sitting at a desk and looking at a screen, suggesting focused work.",6.3,Shared Workplaces & Professional Interaction,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about a workplace setting and a desk, with no mention of the heroine or hero. It does not primarily realise any of Radway's 13 functions in the heroine–hero narrative arc."
213,"breath, hitches, breathes, deep, breathing, groans, sucked, throat, lungs, blew",27,"['breath', 'hitches', 'breathes', 'deep', 'breathing', 'groans', 'sucked', 'throat', 'lungs', 'blew', 'blows', 'ragged', 'shaky', 'noise', 'took', 'catches', 'breaths', 'moans', 'whimpers', 'coughed', 'exhale', 'gurgling', 'takes', 'heavily', 'exhales', 'inhales', 'shallow']",Deep Breaths During Emotional Moment,"She takes deep, ragged breaths to calm herself during an emotional conversation.","romance_core, relationship_conflict","setting:conversation, activity:emotional_talk",False,"The top keywords 'breath', 'hitches', 'deep', 'breathing', 'ragged' indicate a character taking deep breaths. The snippets show this happening during emotional moments, such as 'she sucks in a breath' and 'âoh, okay.â she sucks in a breath'. This suggests a scene where someone is trying to manage their emotions through their breathing.",3.2,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic's keywords and representative snippets do not indicate any specific interaction or development between the heroine and hero. The topic focuses solely on the heroine's brief, isolated reaction, which does not drive the narrative of their relationship forward."
218,"pigeon, birds, duck, duckling, chirping, wings, speculate, pecking, crows, antics",27,"['pigeon', 'birds', 'duck', 'duckling', 'chirping', 'wings', 'speculate', 'pecking', 'crows', 'antics', 'feathers', 'lizards', 'squawking', 'carnivorous', 'vulture', 'flight', 'birdwatching', 'squawked', 'feeding', 'overhead', 'goose', 'feathered', 'rescue', 'mercenary', 'beings', 'flap', 'peacock']",Birdwatching In Park,"The couple sits on a bench in the park, watching birds and ducks.","romance_core, domestic_life","setting:park, activity:birdwatching",False,"The top keywords 'pigeon', 'birds', 'duckling', 'chirping', and 'wings' indicate a scene involving birds. The snippets mention a pigeon with a difficult past and someone asking if another is a pigeon, suggesting a conversation about birds. The label 'Birdwatching In Park' reflects this, and the scene summary captures the typical scene implied by the topic.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about pigeons and their treatment, with no direct relation to the heroine–hero relationship. It doesn't fit any of Radway's functions and is more about a side character or a metaphor, not the main narrative arc."
219,"assignment, humans, course, actuality, picturea, enviable, did, par, fixture, represented",27,"['assignment', 'humans', 'course', 'actuality', 'picturea', 'enviable', 'did', 'par', 'fixture', 'represented', 'zing', 'principle', 'endearment', 'rig', 'outdoors', 'bravado', 'depended', 'extent', 'apparent', 'epic', 'palpable', 'thing', 'altogether', 'point', 'unknown', 'sort', 'counted']",Human Nature Reflection,She contemplates the complexities of human nature.,"romance_core, relationship_conflict","setting:thoughts, activity:reflecting",False,"The top keyword 'humans' and the repeated phrase 'that was the thing about humans' in the snippets indicate a topic focused on reflecting on human nature. The label and scene_summary capture this introspective scene, and the primary categories 'romance_core' and 'relationship_conflict' are chosen because this reflection is likely tied to her relationships and emotions, even if not explicitly stated.",3.4,"Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic lacks keywords, label, scene summary, and category signals, making it impossible to map to any Radway function. It appears to be a placeholder or an error in the data."
221,"shower, bathroom, bath, towel, restroom, toilet, showered, tub, towels, quick",27,"['shower', 'bathroom', 'bath', 'towel', 'restroom', 'toilet', 'showered', 'tub', 'towels', 'quick', 'showers', 'washed', 'headed', 'wash', 'bathed', 'soaking', 'wrapped', 'climbed', 'clinic', 'bathtub', 'shampoo', 'soak', 'womena', 'flushed', 'robe', 'clad', 'shuts']",Quick Shower Hygiene,She leads her into the bathroom and turns on the hot water for a quick shower.,"domestic_life, physical_affection","setting:bathroom, activity:showering",False,"The top keywords 'shower', 'bathroom', 'towel', and 'quick' indicate a scene focused on showering. The snippets confirm this, showing characters leading each other into the bathroom and turning on the water for a shower.",8.1,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about showering, a domestic activity, and does not directly relate to the heroine–hero relationship or narrative arc. It is not one of Radway's 13 functions."
223,"wea, work, need, talked, presentation, whatevera, talk, discuss, adults, handle",27,"['wea', 'work', 'need', 'talked', 'presentation', 'whatevera', 'talk', 'discuss', 'adults', 'handle', 'expectations', 'undies', 'guggenheim', 'def', 'research', 'awe', 'definitely', 'constructing', 'niche', 'says', 'school', 'nuances', 'iota', 'plansa', 'things', 'achieving', 'hopefully']",Work-related Presentation,The couple discusses work and expectations in the office before the presentation.,"romance_core, domestic_life","setting:office, activity:discussing",False,"The top keywords 'work', 'presentation', 'adults', and 'expectations' indicate a professional context. The snippets show a couple discussing and reassuring each other about the presentation, suggesting a romantic support dynamic.",6.1,Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets ('weâll make it work.', 'weâll have to work on that.') suggest a focus on problem-solving or determination, but they do not relate to the heroine–hero relationship or any of Radway's 13 functions. The Stage 2 taxonomy group 'Hero's Elite Work & Business World' further supports this, as it's about the hero's work and business, not the romance arc."
231,"sweat, beads, sweating, trickles, sweaty, palms, bead, forehead, skin, spine",27,"['sweat', 'beads', 'sweating', 'trickles', 'sweaty', 'palms', 'bead', 'forehead', 'skin', 'spine', 'sheen', 'slides', 'starting', 'drenched', 'wipe', 'temple', 'begin', 'temples', 'flushed', 'trickle', 'perspiration', 'dampens', 'heats', 'neck', 'blades', 'dripped', 'legs']",Sweaty Forehead During Intimacy,She notices beads of sweat trickling down his forehead as they grow closer.,"romance_core, physical_affection","setting:bedroom, activity:kissing",False,"The top keywords 'sweat', 'beads', 'sweating', and 'forehead' indicate a sweaty scene. The snippets suggest intimacy, with 'fuck, it is sweat' and 'heat and sweat?' implying sweating during a romantic encounter.",1.1,Body Parts & Physical Reactions,Embodied & Sensory Experience,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on physical sensations of heat and sweat, which are not directly related to the heroine–hero relationship or any of Radway's 13 functions. Therefore, it is best classified as 'none of the above'."
243,"charlottea, answer, answered, reply, epitome, ladies, stammer, acknowledges, deteriorated, helloa",27,"['charlottea', 'answer', 'answered', 'reply', 'epitome', 'ladies', 'stammer', 'acknowledges', 'deteriorated', 'helloa', 'husked', 'mio', 'outspoken', 'sophistication', 'replaceable', 'missa', 'mushrooms', 'argues', 'scrambles', 'employeea', 'fearless', 'gauge', 'touch', 'reasoning', 'drawl', 'subtly', 'midst']",Fearless Ladies Conversation,The fearless ladies engage in an outspoken conversation around the table.,"romance_core, social_setting","setting:table, activity:conversation",False,"The top keywords 'fearless', 'ladies', 'outspoken', and 'conversation' are all present in the snippets, indicating a scene of women having a bold discussion. The phrase 'around the table' from one snippet supports the secondary category 'setting:table'.",5.2,Friends & Social Circles,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"This topic focuses on friends and social circles, which are not central to the heroine–hero relationship. It does not primarily realise any of Radway's 13 functions."
244,"cordless, drill, didn, accomplished, reassuring, results, oldest, strides, homebody, maybach",27,"['cordless', 'drill', 'didn', 'accomplished', 'reassuring', 'results', 'oldest', 'strides', 'homebody', 'maybach', 'according', 'letdown', 'inexorable', 'jus', 'screwdriver', 'couldn', 'vanishing', 'paternal', 'savagery', 'equaled', 'sophistication', 'listless', 'experimental', 'amaze', 'thumps', 'phobia', 'prodigy']",Age Gap Roleplay,"Gage, the older man, assumes a paternal role with Haven, intervening on her behalf and remembering details about people they meet.","romance_core, domestic_life","setting:social_setting, activity:intervening",False,"The keywords 'cordless', 'drill', 'results', and 'homebody' suggest a domestic setting, while 'inexorable' and 'letdown' imply a power dynamic. The snippets show Gage taking care of Haven, which supports the label 'Age Gap Roleplay' and the chosen categories.",5.1,Family & Kinship,Social World Outside Couple,,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic keywords and representative snippets focus on Gage's role as a father figure and his interactions with others, not with the heroine. It does not primarily realise any of Radway's 13 functions in the heroine–hero romance arc."
245,"clock, nightstand, ticking, glanced, digital, glance, ticked, midnight, countdown, hour",27,"['clock', 'nightstand', 'ticking', 'glanced', 'digital', 'glance', 'ticked', 'midnight', 'countdown', 'hour', 'clocka', 'noon', 'clocks', 'timer', 'clockwork', 'wall', 'glancing', 'bedside', 'ticks', 'alarm', 'checked', 'minutes', 'quarter', 'noted', 'counted', 'kidnapper', 'biological']",Midnight Clock Glance,"She glances at the digital clock on the nightstand, watching the hour hand tick towards midnight.","domestic_life, relationship_conflict","setting:bedroom, activity:glancing_at_clock",False,"The top keyword 'clock' and 'midnight' indicate a focus on time, while 'nightstand' and 'digital' specify the setting and type of clock. The snippets confirm this, with 'six o-clock.', 'twelve o'clock.', and 'eight o'clock.' showing a pattern of clock-glancing at different hours.",8.4,"Time, Seasons & Temporal Framing","Spaces, Time, Activities & Objects",,,,high,False,none,None of the above,,NA,Not a narrative function,True,high,"The topic is about specific times of the day, which does not directly relate to the heroine–hero relationship or narrative arc. It's more about background context."
