topic_id,label,top_n,top_mean,top_median,top_q1,top_q3,top_std,middle_n,middle_mean,middle_median,middle_q1,middle_q3,middle_std,trash_n,trash_mean,trash_median,trash_q1,trash_q3,trash_std,cliffs_top_trash,cliffs_top_middle,cliffs_middle_trash,kruskal_stat,kruskal_p,mw_top_trash_stat,mw_top_trash_p,mw_top_middle_stat,mw_top_middle_p,mw_middle_trash_stat,mw_middle_trash_p,kruskal_p_adj,mw_top_trash_p_adj,mw_top_middle_p_adj,mw_middle_trash_p_adj,prevalence,mass,concentration_ratio,scene_summary,keywords,label_is_noise,primary_categories,secondary_categories,taxonomy_main_name,taxonomy_main_group,taxonomy_confidence,taxonomy_is_noise,taxonomy_secondary_name,taxonomy_secondary_group,radway_main_name,radway_phase_name,radway_phase,radway_confidence,radway_is_none,middle_relative,abs_cliffs_top_trash,mean_diff_top_trash,direction,tier
360,Relaxing Moment,30,0.006614955910995817,0.00663026337109945,0.0056336891324330705,0.007567163261751721,0.0015659976390501077,32,0.006032892010776057,0.006021063640360549,0.004893173245639183,0.006870611707126753,0.001668962396808711,30,0.005696735880740644,0.005768453518727836,0.005060229283793129,0.006923105037006006,0.001989213724399353,0.24888888888888888,0.23958333333333334,0.03333333333333333,3.6045552828424547,0.16492282505798309,562.0,0.09925760823982568,595.0,0.10678013474771023,496.0,0.8271708206522327,0.5271365062600954,0.33610001998039984,0.6406808084862614,0.939841929113168,0.9891304347826086,0.006113079327140518,1.6826753369999243,She finds herself relaxing for the first time all day.,"relax, rest, relaxing, relaxed, enjoy, relaxation, relaxes, abysmally, averse, awash",False,"romance_core, domestic_life","setting:home, activity:relaxing",Positive Emotions & Security,"Emotions, Cognition & Inner Life",high,False,,,Hero treats heroine tenderly,Turning Point & Recognition,II,low,False,0.9081183073049311,0.24888888888888888,0.0009182200302551725,Top ↑,Tier 2
280,Growling During Intimacy,30,0.004347703643171997,0.0035840794770947027,0.0030440015742702283,0.005120003932365422,0.0019360415026985077,32,0.0037883513053862993,0.003684575815382952,0.002758866274239632,0.004376904615247179,0.0013407369084414461,30,0.003860990318293767,0.0030410714708721835,0.0021599108633720333,0.005219846589691352,0.002403772507055404,0.24444444444444444,0.10416666666666667,0.1125,2.4549322113136327,0.293034155332926,560.0,0.10546994652177778,530.0,0.48564493877199044,534.0,0.4510919207309779,0.578332490055431,0.34028982745705666,0.8561369539176326,0.9053785491978091,1.0,0.003994435441481896,2.9887722509138688,He growls deeply as they make out in the bedroom.,"growls, groans, growl, rumbles, growling, rips, low, snarls, grunts, rumble",False,"sexual_content, domestic_life","setting:bedroom, activity:kissing",Attraction & Sexual Tension,"Sexuality, Attraction & Intimacy",high,False,,,Heroine interprets hero's behaviour as purely sexual interest,Initial Conflict & Isolation,I,medium,False,1.0280396224822979,0.24444444444444444,0.00048671332487822995,Top ↑,Tier 2
169,Risky Business Decision,30,0.0023732814093411995,0.0021816453655632002,0.0019029675908354116,0.002863306943360143,0.0006633087718604562,32,0.0020196984294876,0.0018812364731697162,0.0016433083532879707,0.0022188057065109616,0.0005834403674052025,30,0.0021267143255200875,0.0020079258034556464,0.0018053135585659138,0.0023994495376965363,0.0007240196819263197,0.24444444444444444,0.3125,-0.11041666666666666,5.118393525011641,0.07736685945412104,560.0,0.10546994652177778,630.0,0.03521801967989285,427.0,0.4595973861839423,0.4189523172811714,0.34028982745705666,0.6406808084862614,0.9053785491978091,1.0,0.0021698937151026286,2.1840912889796713,The couple argues in the kitchen about a risky business move.,"risky, stake, low, far, risk, responsibility, temptation, expensive, busy, toodles",False,"relationship_conflict, domestic_life","setting:kitchen, activity:arguing","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.8623016447285433,0.24444444444444444,0.000246567083821112,Top ↑,Tier 2
102,Hair Tugging During game,30,0.004958592364354207,0.005087209349106225,0.003536967805370954,0.006191116057568712,0.0018437653034854566,32,0.004217971582345615,0.004245821800608326,0.0030481095043351685,0.005638817657300966,0.0017998935825504101,30,0.004457148640144367,0.0038596654544973707,0.0018540782803809486,0.005827197187142104,0.0031445843861119057,0.24222222222222223,0.21041666666666667,0.06458333333333334,3.1927886863020376,0.2026258015405511,559.0,0.10868977321444741,581.0,0.15688287385718863,511.0,0.6674720282750345,0.5499843184672102,0.3419599129667848,0.6706742857394814,0.9094638791635928,1.0,0.004537470877934967,3.0471375833625816,"He grips her hair, tugging gently as they kiss passionately.","hair, strands, brushes, grip, strand, handful, hand, runs, threads, gently",False,"sexual_content, romance_core","setting:bedroom, activity:kissing, sexual:hair_pulling",Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",high,False,,,Heroine responds sexually and emotionally,Commitment & Restoration,III,high,False,0.8346072327244707,0.24222222222222223,0.0005014437242098395,Top ↑,Tier 2
116,Important Conversation,30,0.003056899891076043,0.002967680501399326,0.002357755720410403,0.003716560664960117,0.0008865106041705119,32,0.002543600958477694,0.002480154515164425,0.0020691424197497965,0.0028550348189943053,0.0007436839927355957,30,0.0027452242840842007,0.0025016966394425834,0.0022960566427316425,0.003145276076979199,0.00113897957320102,0.24,0.3416666666666667,-0.08333333333333333,5.498971482000911,0.06396074513935918,558.0,0.11198687208268976,644.0,0.021276291973116663,440.0,0.5779420743689889,0.4189523172811714,0.3419599129667848,0.6406808084862614,0.9094638791635928,0.9891304347826086,0.0027767277818053645,2.4680194983370805,"The couple discusses a crucial matter, emphasizing its importance.","important, condition, just, plenty, second, ways, grated, dependent, thing, morea",False,"romance_core, relationship_conflict","setting:living_room, activity:discussing","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,low,False,0.8357215105948322,0.24,0.0003116756069918422,Top ↑,Tier 2
63,Deceptive Relationship,30,0.002510794090566345,0.0024902149496457467,0.0020511594967710057,0.0030440225154251136,0.0006393696451008152,32,0.002439009747408951,0.0022870623288991773,0.0020293975942029963,0.0027644825325363965,0.0006528216074691408,30,0.0022450525550775555,0.0021658413694304037,0.0019887930718321518,0.0025904797722850112,0.0005879476078725108,0.24,0.10416666666666667,0.15625,2.7601186302010206,0.2515636310951488,558.0,0.11198687208268976,530.0,0.48564493877199044,555.0,0.293994119732533,0.578332490055431,0.3419599129667848,0.8561369539176326,0.9053785491978091,1.0,0.002399170774852212,1.6419817766615836,"She lies to him about her whereabouts, trying to hide her true feelings.","lie, lied, lying, lies, deception, truths, outright, omission, liara, believe",False,"romance_core, relationship_conflict","setting:home, activity:lying","Secrets, Misunderstandings & Hidden Information",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9184196076658241,0.24,0.0002657415354887895,Top ↑,Tier 2
125,Mid-flight Makeout,30,0.004577188450562263,0.004524930327344169,0.0038910512161085885,0.005075852798451521,0.0007837467960064576,32,0.004491718831143499,0.004539782801601439,0.0038977439797292213,0.005059344416742414,0.0008916905181714571,30,0.004328778916005719,0.004216605232194023,0.003579525350358641,0.00492810082976853,0.001050974976344241,0.23777777777777778,0.004166666666666667,0.175,2.555668536699386,0.2786401071579145,557.0,0.11536235969206284,482.0,0.9831428659767562,564.0,0.23952574967209073,0.578332490055431,0.3426731007280008,0.9918432453216832,0.9053785491978091,1.0,0.004466456778191646,1.7411224074487777,The couple passionately kisses throughout their flight.,"flight, plane, jet, airport, helicopter, pilot, runway, flying, fly, jfk",False,"romance_core, physical_affection","setting:airplane, activity:kissing",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,Public & Leisure Spaces,"Spaces, Time, Activities & Objects",Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,medium,False,1.0032823431201323,0.23777777777777778,0.0002484095345565438,Top ↑,Tier 2
329,Parenting And Care Routine,30,0.003452928856123145,0.0022646606681101986,0.0019730776787391813,0.002785214171617768,0.00534074200510447,32,0.0021936053819765445,0.002168918646480723,0.0017834759111138082,0.0025835894395991113,0.0005456211240246644,30,0.002133964588155138,0.002015229346280902,0.0016190811091602716,0.0025128869118589622,0.0006169496278247303,0.23333333333333334,0.17708333333333334,0.07916666666666666,2.7405300374006174,0.2540396253794419,555.0,0.12235292584474146,565.0,0.2339446459716784,518.0,0.5973456715788438,0.578332490055431,0.3426731007280008,0.7075259456841363,0.9094638791635928,1.0,0.0025848062559956295,12.034738579674924,"The couple ensures their child is safe and cared for, preparing formula and putting them to sleep.","remya, dependable, coos, wails, parenting, competent, guardian, having, raise, formula",False,"domestic_life, relationship_conflict","setting:bedroom, activity:parenting, relationship:family",Family & Kinship,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,0.9577234158079357,0.23333333333333334,0.0013189642679680073,Top ↑,Tier 2
33,Business Discussion,30,0.0034404263919340042,0.003252435559913863,0.0023505914527146405,0.004044820353703928,0.0014707839193117988,32,0.0035751157202750673,0.003116851523636663,0.0027519395928449013,0.004539337589947385,0.0014118613150537105,30,0.0040936402301534,0.0036350864717558462,0.0028366131165693614,0.0044644329296404765,0.0019651330347363804,-0.23333333333333334,-0.06666666666666667,-0.16666666666666666,2.5784946236558994,0.275478054147746,345.0,0.12235292584474146,448.0,0.65725516871927,400.0,0.262786473545053,0.578332490055431,0.3426731007280008,0.9089835633224086,0.9053785491978091,1.0,0.0037002793664285246,2.9359345749746364,The couple discusses business matters at the dinner table.,"business, company, dollars, pay, job, million, thousand, paid, investment, cost",False,"domestic_life, work_or_school","setting:dinner_table, activity:discussion",Hero's Elite Work & Business World,"Work, Wealth, Status & Institutions",high,False,,,None of the above,Not a narrative function,NA,high,True,0.8574352940736535,0.23333333333333334,0.0006532138382193955,Trash ↑,Tier 2
212,Office Work At Desk,60,0.0034192627302139017,0.003079490262713619,0.0024948400106069774,0.0041716623048658665,0.0012474942848495697,64,0.0030421613807353055,0.0028096945582479285,0.002408729140422125,0.003446584381852301,0.0010284190273728308,60,0.0030225199865879723,0.0026732651532818,0.00222823640058074,0.0034864101417415765,0.0013594185985800842,0.23277777777777778,0.15364583333333334,0.09479166666666666,5.187825719741454,0.07472707072878752,2219.0,0.028052218586901826,2215.0,0.14088590700961331,2102.0,0.3641424494821228,0.4189523172811714,0.23984646891801062,0.6695369360161473,0.9053785491978091,1.0,0.0031587244096476738,2.4562301173647656,"She sits at her desk in the office, staring at her computer screen.","desk, screen, laptop, monitor, office, stare, papers, drawer, chair, paperweight",False,"domestic_life, work_or_school","setting:office, activity:working",Shared Workplaces & Professional Interaction,"Work, Wealth, Status & Institutions",high,False,,,None of the above,Not a narrative function,NA,high,True,0.9123894629668694,0.23277777777777778,0.00039674274362592934,Top ↑,Tier 2
92,Luxury Hotel Suite,30,0.0037506000063935395,0.003499295547477326,0.002892237453453338,0.004289451816139181,0.001539926893817423,32,0.0035074993659111302,0.0032540079697591933,0.0028865304294282824,0.004365623719869562,0.001169733935478202,30,0.0033182269840909195,0.003094221452263776,0.0022302714185269273,0.0038133811136187913,0.0016836911390192598,0.2311111111111111,0.07708333333333334,0.15208333333333332,2.450911640953734,0.29362383006120923,554.0,0.12597019317097233,517.0,0.6071572556153206,553.0,0.30714640203164334,0.578332490055431,0.3426731007280008,0.8911921949375092,0.9053785491978091,1.0,0.0035250520589531517,2.8254833047432153,"The couple explores a lavish hotel suite, admiring the beige furniture, brown wood tables, and floor-to-ceiling windows.","furniture, fireplace, ceiling, windows, chairs, floors, wood, walls, floor, ceilings",False,"domestic_life, social_setting","setting:hotel_suite, activity:exploring",Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.9299036999360248,0.2311111111111111,0.00043237302230262004,Top ↑,Tier 2
6,Wine-drinking At Table,30,0.008890299449731656,0.007839914693592881,0.0063978164943801685,0.010222466084822648,0.004311191624282034,32,0.009224991384546237,0.00913494969951642,0.006319591009915743,0.011193621745694056,0.003691101240004375,30,0.007341365046688743,0.00657196562490864,0.004383679001180091,0.00963941580989567,0.0034973361789757086,0.2311111111111111,-0.0875,0.3125,4.811594202898505,0.09019357352082502,554.0,0.12597019317097233,438.0,0.5588402297835617,630.0,0.03521801967989285,0.42765389289027533,0.3426731007280008,0.8648115773121181,0.9053785491978091,1.0,0.008501626730414038,2.9346273626252604,"The couple sits at a table, sipping wine from their glasses.","wine, sip, bottle, drunk, whiskey, waiter, scotch, alcohol, drinking, poured",False,"social_setting, physical_affection","setting:table, activity:drinking_wine",Friends & Social Circles,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,1.1651848189704688,0.2311111111111111,0.0015489344030429125,Top ↑,Tier 2
216,Death And Suicide Conversations,30,0.003851822269460184,0.0036250143107262323,0.0031041709865326154,0.004649339827312986,0.001263279629086162,32,0.003457628575292444,0.003265727463947295,0.002684558637181933,0.004213140546805782,0.0011842496875536057,30,0.0034216945610985997,0.0032803410557373466,0.002320578278747601,0.004094366233311382,0.0015590464998487847,0.2288888888888889,0.17916666666666667,0.07291666666666667,2.674307503506327,0.2625920079852267,553.0,0.12967022490828164,566.0,0.22845633278246025,515.0,0.6269929056401264,0.578332490055431,0.3426731007280008,0.7075259456841363,0.9094638791635928,1.0,0.003574452383979584,2.2517254016035237,The couple discusses their fears and past experiences with death and suicide.,"die, dead, died, deaths, killed, dying, mortification, murdered, murder, kills",False,"relationship_conflict, domestic_life","setting:bedroom, activity:discussion",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,Heroine's social identity is destroyed,Initial Conflict & Isolation,I,medium,False,0.9008867535213583,0.2288888888888889,0.00043012770836158443,Top ↑,Tier 2
190,Religious Piety Display,30,0.003492886047775567,0.0033088184803567924,0.00272848443222751,0.004406950973331766,0.0013597905836040354,32,0.0031365724979351656,0.002939457297670654,0.0023292562858876677,0.003911805360204956,0.0010592147703730975,30,0.002982605903060655,0.0029041004723078844,0.0022997153666363974,0.003734503922190641,0.0011672880329931855,0.2288888888888889,0.1875,0.0375,2.653108929406244,0.26539009874259023,553.0,0.12967022490828164,570.0,0.20742112411236435,498.0,0.8052926314065638,0.578332490055431,0.3426731007280008,0.7075259456841363,0.939841929113168,0.967391304347826,0.003202555200641434,2.2307214285455172,"He kneels to pray, showing off his piety in front of others.","et, religion, priest, deity, salvation, religious, puke, showering, greek, fondler",False,"romance_core, domestic_life","setting:church, activity:praying",Positive Emotions & Security,"Emotions, Cognition & Inner Life",high,False,,,Heroine reinterprets hero's behaviour as result of previous hurt,Turning Point & Recognition,II,medium,False,0.8883706453781126,0.2288888888888889,0.000510280144714912,Top ↑,Tier 2
89,Emotional Argument,30,0.00285922351925561,0.0027919231084809525,0.002509705287418752,0.0031153376772450224,0.0008498815934329647,32,0.0026611446022126034,0.0026105573558130317,0.0023963155031147465,0.0030087259326907964,0.0005037194504806811,30,0.0025984507861261832,0.002521912483871922,0.0023144599911720312,0.00288562482015255,0.0005640276374900868,0.22666666666666666,0.14791666666666667,0.10833333333333334,2.5237698690976913,0.28311986081713336,552.0,0.13345408758779304,551.0,0.32068254332314083,532.0,0.4681919118125999,0.578332490055431,0.3426731007280008,0.7215357224770669,0.9053785491978091,1.0,0.0027052919177419253,2.234899486608812,The couple argues heatedly in their living room.,"hate, hated, loathe, hating, hates, loathed, dislike, shopping, method, survival",False,,,"Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9350390970220848,0.22666666666666666,0.0002607727331294268,Top ↑,Tier 2
312,Stubble And Tousled Hair,30,0.006506461214736406,0.0063425026010219075,0.0042307876753613465,0.008419804972463222,0.0026856170071830137,32,0.005521709438646475,0.005438528046763459,0.0037713730579191232,0.007326504253308818,0.0023854759217447423,30,0.006072475301556038,0.004530508225569918,0.0029332073163741636,0.008021492327847091,0.004884917293358242,0.22444444444444445,0.19583333333333333,0.06666666666666667,2.773153342683486,0.24992943240598217,551.0,0.13732283484699295,574.0,0.18782788273669704,512.0,0.65725516871927,0.578332490055431,0.3426731007280008,0.7075259456841363,0.9094638791635928,1.0,0.006022421712233266,4.137436460357259,"He runs a hand through his tousled hair, dark stubble dappling his chin.","hair, stubble, shaved, forehead, tousled, shaven, shave, mussed, scruff, shadow",False,"romance_core, physical_affection","setting:bedroom, activity:grooming",Body Parts & Physical Reactions,Embodied & Sensory Experience,high,False,,,None of the above,Not a narrative function,NA,high,True,0.8574735089804851,0.22444444444444445,0.0004339859131803677,Top ↑,Tier 2
171,Bedroom Intimacy,30,0.006267920203656069,0.0062669587535143425,0.004317387861653562,0.00803812765537405,0.0023761086409737338,32,0.0056483611297991326,0.005930693253057427,0.00348088165626487,0.007492491216588765,0.0023402084913726356,30,0.0059897143214707555,0.005381183663333245,0.002648240114277619,0.006812393755701114,0.004608088299880597,0.22444444444444445,0.12708333333333333,0.14375,2.580832164562878,0.27515627161905987,551.0,0.13732283484699295,541.0,0.39410464665212264,549.0,0.3346026954191381,0.578332490055431,0.3426731007280008,0.7790970471388782,0.9053785491978091,1.0,0.005961702085949749,3.7562424892842663,"The couple sits on the bed, legs touching, as they share intimate moments.","bed, mattress, bedroom, edge, sits, carries, covers, pushes, pillow, crawls",False,"romance_core, physical_affection","setting:bedroom, activity:kissing",Kissing & Non-Explicit Affection,"Sexuality, Attraction & Intimacy",high,False,Domestic Spaces & Routines,"Spaces, Time, Activities & Objects",Hero treats heroine tenderly,Turning Point & Recognition,II,medium,False,0.9463430974549408,0.22444444444444445,0.00027820588218531363,Top ↑,Tier 2
149,Manager's Disappointed Moment,30,0.0005965254312708401,0.0005987749117921415,0.0005305123312424479,0.0006455933352121166,0.00010821117723949412,32,0.0007596598266124232,0.0005983349349885157,0.000545037614423348,0.0006264666356341249,0.0009976050784448783,30,0.001891078918305858,0.0005689959004159971,0.0005089170764643018,0.0006052839729292774,0.0066272738412630535,0.2222222222222222,0.01875,0.2,2.6831667835436974,0.2614313923705262,550.0,0.14127750644049156,489.0,0.9046968873203879,576.0,0.17855941151214416,0.578332490055431,0.3426731007280008,0.9725482559679913,0.9053785491978091,0.03260869565217391,0.0010754048362923748,34.174471200962344,"The manager, dejected, frowns at a gathering of friends who seem distracted.","logana, bronta, grunted, suspected, manager, pursued, recall, populara, manya, buddies",False,"relationship_conflict, domestic_life","setting:gathering, activity:frowning","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),medium,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9992650381279127,0.2222222222222222,0.001294553487035018,Top ↑,Tier 2
126,Sardonic Glances During Argument,30,0.0027455631283667967,0.0017844484128514287,0.0014858125483096034,0.0019897004731052464,0.004703016219566334,32,0.0017889652553668308,0.0016749962825416934,0.0015656681048770759,0.0019451871899279288,0.0005791964876180567,30,0.0016918863705609746,0.001663893415574224,0.001401161363799079,0.0018583882488023887,0.0004633697042696693,0.22,0.08125,0.11666666666666667,2.0261775362318986,0.36309572722624567,549.0,0.14531912724086543,519.0,0.5876068182859993,536.0,0.43435111514533487,0.6258282449988413,0.3475464441704614,0.8737457906687467,0.9053785491978091,0.967391304347826,0.002069243186299693,13.1161063874742,"The couple, seated at a table, exchanges sardonic glances during an intense argument.","murmured, replied, wouldn, jackass, glanced, hog, easily, informed, sardonic, ruefully",False,"relationship_conflict, domestic_life","setting:table, activity:arguing","Conflict, Distance & Breakup Threats",Relationship Trajectory (Main Couple),high,False,,,Hero and heroine are physically or emotionally separated,Initial Conflict & Isolation,I,medium,False,0.9386632735427944,0.22,0.0010536767578058221,Top ↑,Tier 2
133,Breast And Nipple Play,60,0.004466025579396516,0.00413813863334751,0.003373069093307602,0.0053647995292136486,0.0017997555379437183,64,0.003997227934379928,0.003920713572396347,0.0030443523675231137,0.004878134294290268,0.001505715619470415,60,0.004235423236904619,0.003736798209659424,0.0024893496426143026,0.00455687816536024,0.003067485197308359,0.21944444444444444,0.14583333333333334,0.10104166666666667,4.756050235017597,0.09273353462535708,2195.0,0.03839731351967008,2200.0,0.16226326665897162,2114.0,0.3332941412537811,0.4285793086739476,0.24349142377891558,0.6851115703378802,0.9053785491978091,0.9945652173913043,0.004227769112925997,4.055867574943518,He teases her nipples with his thumbs and tongue.,"nipple, nipples, breasts, breast, cups, pinches, sucking, thumbs, tongue, thumb",False,"sexual_content, physical_affection","setting:bedroom, activity:nipple_play",Explicit Sexual Acts,"Sexuality, Attraction & Intimacy",high,False,,,Heroine responds sexually and emotionally,Commitment & Restoration,III,high,False,0.9474582233797466,0.21944444444444444,0.00023060234249189758,Top ↑,Tier 2
11,Wine Tasting At Dinner,30,0.01117600591326533,0.010608681849747668,0.008642414901239313,0.014614777671453041,0.004669807884499657,32,0.013233748133259466,0.012986837394018642,0.009464069612546578,0.016905532034191637,0.0052489117179118396,30,0.013895841134861198,0.013390683745302192,0.008937221109637277,0.018847644994836037,0.00674742162220496,-0.21777777777777776,-0.21458333333333332,-0.03958333333333333,2.8380084151472715,0.24195483376631632,352.0,0.14944870623046316,377.0,0.1487937830497453,461.0,0.7944092971383729,0.578332490055431,0.3500784762384822,0.6695720237238539,0.939841929113168,1.0,0.012778645127261944,2.017126412828822,"The couple sits at a dinner table, sipping wine and waiting for their food.","wine, kitchen, plate, sip, waitress, bottle, cup, mug, dinner, food",False,"social_setting, romance_core","setting:restaurant, activity:dinner, activity:wine_tasting",Public & Leisure Spaces,"Spaces, Time, Activities & Objects",high,False,,,None of the above,Not a narrative function,NA,high,True,0.9698412376881537,0.21777777777777776,0.002719835221595867,Trash ↑,Tier 2
56,Sleep Deprivation,30,0.0026075664698242923,0.002536138189767786,0.002126495098648653,0.003206503065236988,0.0007338905476832864,32,0.002605899070078874,0.0024898682299310114,0.002157823122160347,0.0028635725792931234,0.0006051894072463883,30,0.0023816200936416514,0.0021721624631417255,0.0018052112667227627,0.0029438978738206938,0.0007575128119079353,0.21555555555555556,-0.010416666666666666,0.25625,3.376531089294076,0.1848398425779449,547.0,0.1536672354850899,475.0,0.9494586820457005,603.0,0.08443321387209463,0.5403010783047619,0.3527127150060453,0.9866440056202147,0.9053785491978091,1.0,0.0025333083385489378,1.7786094460962463,"She tosses and turns, unable to find rest in the quiet bedroom.","sleep, asleep, slept, nap, hours, wake, night, woke, nighta, fall",False,"romance_core, domestic_life","setting:bedroom, activity:sleeping",Negative Emotions & Distress,"Emotions, Cognition & Inner Life",high,False,,,None of the above,Not a narrative function,NA,high,True,0.981755703139906,0.21555555555555556,0.0002259463761826409,Top ↑,Tier 2
101,Sister's Tragic Letters,30,0.0008903350694629307,0.0007728440401163113,0.0006705183264923689,0.0008768056048211707,0.0004224290964626489,32,0.0013018294471842972,0.0007229628070589398,0.0006636114240062878,0.0010340760882240748,0.0018969224687534585,30,0.0029365743687953336,0.0006996554386261046,0.0006302082003295064,0.0007845340323427137,0.010338047281218439,0.21555555555555556,0.008333333333333333,0.16875,2.2180195184665763,0.32988546542575997,547.0,0.1536672354850899,484.0,0.9606796896828407,561.0,0.25683008206319546,0.5985345584650222,0.3527127150060453,0.9866440056202147,0.9053785491978091,0.1956521739130435,0.0017007154941048417,33.42588994118307,The writer reads his sister's tragic letters in the library.,"gretchena, bronta, library, letter, letters, kleenex, headed, writer, gave, racked",False,"romance_core, relationship_conflict","setting:library, activity:reading",Family & Kinship,Social World Outside Couple,high,False,,,None of the above,Not a narrative function,NA,high,True,0.9354574480569078,0.21555555555555556,0.002046239299332403,Top ↑,Tier 2
249,Belief Discussion,30,0.006206712516578944,0.00596883348386833,0.0052589206858521175,0.00685508974415581,0.001288400218800917,32,0.005861983477884666,0.0059383035492982135,0.005039403837897712,0.007045732782880577,0.0012569853306662732,30,0.005642648568959646,0.0057175680530993835,0.004919918930135235,0.006457094420735214,0.0013231900439772478,0.21333333333333335,0.08125,0.10416666666666667,1.8538773959793957,0.3957634091202082,546.0,0.1579756891505133,519.0,0.5876068182859993,530.0,0.48564493877199044,0.6384485184863736,0.35312212868938264,0.8737457906687467,0.9053785491978091,1.0,0.005902872868026815,1.5510143870338473,The couple discusses their beliefs in the garage.,"believe, admit, cana, expect, macka, validity, scotcha, ehh, prophecy, laminate",False,"romance_core, domestic_life","setting:garage, activity:discussion","Beliefs, Values & Moral Reflection","Emotions, Cognition & Inner Life",high,False,,,None of the above,Not a narrative function,NA,high,True,0.994885092013182,0.21333333333333335,0.0005640639476192982,Top ↑,Tier 2
154,Unexpected Pregnancy,30,0.002279987941116078,0.0021061636908533245,0.0017422756704619728,0.0023879877942096003,0.000966105547329779,32,0.002214440036056207,0.0021316580610979035,0.0017143053304054475,0.0023799265484036186,0.000713470894465547,30,0.002017415166196702,0.0017741885883781293,0.0015923652161889314,0.0021863625660745144,0.0006872634058100811,0.21333333333333335,-0.0020833333333333333,0.20833333333333334,2.6650040906965273,0.2638163543528292,546.0,0.1579756891505133,479.0,0.994380583695647,580.0,0.16105042200848618,0.578332490055431,0.35312212868938264,1.0,0.9053785491978091,0.9891304347826086,0.0021715671127519784,2.5509717053316945,"She realizes she's pregnant, grappling with the unplanned news.","pregnancy, test, unplanned, weeks, months, fianca, birth, conception, injection, childbirth",False,"relationship_conflict, domestic_life","setting:home, activity:realization",Family & Kinship,Social World Outside Couple,high,False,Negative Emotions & Distress,"Emotions, Cognition & Inner Life",None of the above,Not a narrative function,NA,high,True,1.012104600010358,0.21333333333333335,0.00026257277491937604,Top ↑,Tier 2
355,Blushing Cheeks Conversation,30,0.0024383903935876463,0.002230764800280484,0.0018014074235459042,0.0027855323304553587,0.0010494051812729925,32,0.001998633198838078,0.0018806165112545434,0.0014169080199213694,0.002392897063799136,0.0008383433522995505,30,0.0020825686856430895,0.0016960763325882997,0.0011099841894073312,0.0028362174011965567,0.0011178051429397006,0.21333333333333335,0.24791666666666667,0.0,3.212573048153331,0.20063127184040802,546.0,0.1579756891505133,599.0,0.09508178122538397,480.0,1.0,0.5489271597553563,0.35312212868938264,0.6406808084862614,1.0,0.9130434782608695,0.002169402551518919,2.3944847240613742,She felt her cheeks heat as she struggled to express her feelings.,"cheeks, flush, flushes, sears, burn, floods, redden, flushed, burns, hotter",False,"romance_core, relationship_conflict","setting:around_table, activity:conversation",Positive Emotions & Security,"Emotions, Cognition & Inner Life",high,False,,,None of the above,Not a narrative function,NA,high,True,0.8430366243516226,0.21333333333333335,0.0003558217079445568,Top ↑,Tier 2
14,Playful Smiling Interactions,30,0.005072611946057814,0.004374878754212822,0.003778416283066514,0.005904176672635628,0.0019149248592727135,32,0.004781904915845308,0.004257890799564326,0.0035138783054013897,0.005441420030203004,0.002277438535650858,30,0.004853080230596251,0.0037543033305802035,0.0029324238894385913,0.005719506612682368,0.002962890261033106,0.2111111111111111,0.125,0.07708333333333334,1.9609601449274692,0.3751309655694809,545.0,0.16237502241276747,540.0,0.4019681956154475,517.0,0.6071572556153206,0.6258282449988413,0.3559760106741441,0.781133516131681,0.9094638791635928,1.0,0.004899910028333389,2.549062136830972,The couple exchanges playful smiles and laughter while interacting.,"smile, smiles, grin, smiled, laugh, grinned, grins, laughed, laughs, smirked",False,"romance_core, physical_affection","setting:various, activity:smiling, activity:laughing","Bonding, Everyday Intimacy & Growth",Relationship Trajectory (Main Couple),high,False,,,Heroine responds warmly to hero's tenderness,Turning Point & Recognition,II,high,False,0.9732591327561353,0.2111111111111111,0.00021953171546156263,Top ↑,Tier 2
