topic_id,label,keywords,category,weight,is_primary
333,Threatening Office Affair,"weapons, threats, cubicle, affair, conscious, spat, prima, ex, threat, similarities",K_work_corporate,0.500000,True
333,Threatening Office Affair,"weapons, threats, cubicle, affair, conscious, spat, prima, ex, threat, similarities",E_threat_danger,0.500000,False
334,Resolute Vows and Protests,"perfunctory, declarations, objection, resolute, prolonged, expectation, head, salute, iced, earnest",A_commitment_hea,1.000000,True
335,Bar Brawl and Intervention,"cries, redder, yells, sardine, moot, mutters, aide, fistfight, ale, orders",S_scene_anchor,1.000000,True
336,Seeking Answers,"alternatives, thanks, answer, way",Z_noise_oog,1.000000,True
337,Rushed Study Session,"pointers, metaphor, hasty, boards, deed, lemonade, homework, question, results, presentation",K_work_corporate,1.000000,True
338,College Roommates and Awakening,"freshman, roommate, earful, shrine, messages, awakening, losers, path, standalone, indecent",P_tech_media,1.000000,True
339,Anticipatory Romance and Tension,"ipo, waits, pumps, elections, beat, tandem, bated, cucumber, complimentary, displeased",K_work_corporate,1.000000,True
340,Office Romantic Tension,"mouths, denial, woes, impropriety, tolerant, hypocrisy, cringes, employers, safest, static",K_work_corporate,1.000000,True
341,Realizing Mistakes and Seeking Reunion,"leaving, disrespectful, replacement, reunion, realizations, supplication, threat, coquettish, irritation, issue",N_separation_reunion,0.333333,True
341,Realizing Mistakes and Seeking Reunion,"leaving, disrespectful, replacement, reunion, realizations, supplication, threat, coquettish, irritation, issue",E_threat_danger,0.333333,False
341,Realizing Mistakes and Seeking Reunion,"leaving, disrespectful, replacement, reunion, realizations, supplication, threat, coquettish, irritation, issue",A_commitment_hea,0.333333,False
342,Mistaken Identity and Criticism,"wrong, wrongs, harbinger, critics, uncharacteristic, peculiar, event, gentlemen, levels, mistaken",Q_miscommunication,1.000000,True
343,Businessman in Formal Attire,"navy, tie, crisp, shirt, tailored, charcoal, suits, expensive, necktie, usual",K_work_corporate,0.500000,True
343,Businessman in Formal Attire,"navy, tie, crisp, shirt, tailored, charcoal, suits, expensive, necktie, usual",D_luxury_wealth_status,0.500000,False
344,Slow Burn Romance,"slow, slower, motion, snail, process, pace, experimentation, pitfalls, weekday, circles",Z_noise_oog,1.000000,True
345,Dashing Rogue and His Reluctant Love,"daft, tramp, charmer, architectural, dense, conclusions, jump, fur, buildings, firm",Z_noise_oog,1.000000,True
346,Passionate Rivalry at Conferences,"admirable, passionate, shortcuts, anxiousness, verb, horrors, postal, conferences, gasps, coldhearted",Z_noise_oog,1.000000,True
347,Explicit Intimacy,yessss,B_mutual_intimacy,1.000000,True
348,Business Negotiations and Challenges,"seminar, geniuses, brochures, clients, spiel, pharmaceuticals, brothel, brochure, challenge, inflection",K_work_corporate,1.000000,True
349,Bearing Burdens on the Beachside,"shoulders, weight, dignity, bunch, shoulder, beachside, fall, coil, risks, burden",S_scene_anchor,1.000000,True
350,Sister's Protective Decision,"childhood, months, defensive, sister, clinic, permission, wasteland, decisions, bashful, goddesses",M_health_recovery,0.333333,True
350,Sister's Protective Decision,"childhood, months, defensive, sister, clinic, permission, wasteland, decisions, bashful, goddesses",J_family_support,0.333333,False
350,Sister's Protective Decision,"childhood, months, defensive, sister, clinic, permission, wasteland, decisions, bashful, goddesses",R1_protectiveness,0.333333,False
351,Water Activities and Romance,"pool, swimming, swim, scum, gene, float, swimmer, cabana, indoor, waterfall",S_scene_anchor,1.000000,True
352,Legal Professionals and Career Changes,"lawyers, attorney, termination, assets, case, prosecution, wrongful, banker, job, editors",K_work_corporate,0.750000,True
352,Legal Professionals and Career Changes,"lawyers, attorney, termination, assets, case, prosecution, wrongful, banker, job, editors",S_scene_anchor,0.250000,False
353,Realizations and Regrets,"regret, regrets, realizations, validity, runny, entree, eon, scandals, liable, things",Z_noise_oog,1.000000,True
354,Threatening Drug Dealer,"minion, faintest, freckle, problem, dodge, types, slightest, timing, drugs, threatening",E_threat_danger,1.000000,True
355,Sunburned Blush in the Forest,"cheeks, flush, floods, hotter, forest, sunburned, decree, plank, blush, nauseating",Z_noise_oog,1.000000,True
356,Epic Fantasy Confrontations,"fight, battle, fights, battles, dragons, feud, war, confrontation, fighter, supremacy",Z_noise_oog,1.000000,True
357,Hungover Aftermath and Personality Clashes,"hungover, herculean, whats, accordion, personality, decadence, protest, tv, gallop, imitation",L_vices_addictions,1.000000,True
358,Sports Celebration,"earful, victorious, tabloids, goal, local, magnanimous, stag, finite, performances, placid",G_rituals_gifts,0.500000,True
358,Sports Celebration,"earful, victorious, tabloids, goal, local, magnanimous, stag, finite, performances, placid",P_tech_media,0.500000,False
360,Relaxation and Recovery,"rest, relaxing, relaxed, relaxation, averse, awash, peace, moping, minute, exhibit",M_health_recovery,1.000000,True
361,Proud and Grateful Partner,"glad, proud, excited, grateful, wonderful, talented, consultants, sentiments, endeavor, adventurous",Z_noise_oog,1.000000,True
362,Adorable Nephew and His Pet,"adorable, cutest, nephew, schnoodle, juvenile, human, immature, shops, lethal, omg",Z_noise_oog,1.000000,True
363,Prophetic Love Connection,"owners, webcam, goofball, prophecy, blankness, relationships, nightclubs, version, lows, connection",P_tech_media,1.000000,True
364,Reluctant Reunion,"distance, excuses, easier, reminder, role, choice, existent, warehouses, recluse, fictional",N_separation_reunion,0.700000,True
364,Reluctant Reunion,"distance, excuses, easier, reminder, role, choice, existent, warehouses, recluse, fictional",A_commitment_hea,0.300000,False
365,Self-Reflection in the Bathroom,"mirror, reflection, bathroom, mirrors, glance, length, look, haggard, sink, hoodie",H_domestic_nesting,0.500000,True
365,Self-Reflection in the Bathroom,"mirror, reflection, bathroom, mirrors, glance, length, look, haggard, sink, hoodie",O_appearance_aesthetics,0.500000,False
366,Morning Routine with Annoyance,"scowl, beeping, beeps, crews, spelling, bees, smoothie, avocado, bananas, crackers",Z_noise_oog,1.000000,True
367,Protective Guardian,"privacy, safer, invasion, protection, safety, duty, secure, footprint, unwritten, identities",R1_protectiveness,1.000000,True
